probe_index,probe_label,neuron_A,neuron_B,weighted_score,AHP_depth_abs_slow,AHP_slow_time,AP_amplitude,ISI_CV,ISI_values,adaptation_index,fast_AHP_change,inv_first_ISI,mean_frequency,spike_half_width,time_to_first_spike
10,Default_L1_DAC_cNAC_1,L5_DBC_bNAC_1,L5_NGC_cAC_1,284.23624345131157,86.87242074675022,0.6360511118781446,74.8246069250097,0.3957594148005831,7.389350445066101,0.1041762736788701,2.3793249192702906,64.01855025708147,43.66359542548139,2.2524079322948136,1.7000000000000242
10,Default_L1_DAC_cNAC_1,L5_MC_cSTUT_1,L5_NBC_cSTUT_1,247.0668646799473,33.47948831473438,0.668015147942623,88.84176559102976,0.011654284371445667,6.493403245932451,0.04409652172333166,39.854908903859894,30.968468468468032,43.729580296556676,2.4754839053287165,0.5000000000000071
10,Default_L1_DAC_cNAC_1,L5_MC_cSTUT_1,L5_NGC_cAC_1,103.00303289870754,17.53542486348563,0.10789405205733163,19.707152667449357,0.27539318795572565,3.732291521304358,0.01699897649766144,47.77477077438877,5.723443223443141,0.0,0.4296636321254647,7.700000000000109
10,Default_L1_DAC_cNAC_1,L5_NBC_cSTUT_1,L5_NGC_cAC_1,216.14712245187167,31.380256122113337,0.6701367934060204,95.97538352795438,0.2870474723271713,4.377703246485037,0.0610954982209931,5.006295126195736,25.24502524502489,43.729580296556676,2.2145991235873206,7.200000000000102
11,Default_L5_BP_cNAC_1,L1_DAC_cNAC_1,L1_DLAC_cNAC_1,207.81654597935534,54.962316949483004,0.6018632580156182,55.32509266411491,0.010539596458244593,4.778772506268351,0.07092722896230053,4.095885605900604,56.5068493150677,28.9017341040461,1.9625647510385023,0.6000000000000085
11,Default_L5_BP_cNAC_1,L1_DAC_cNAC_1,L1_HAC_cIR_1,138.35934169444425,61.911244718841516,0.4453336812197447,42.3511852299742,0.16160563591035415,4.255192905928757,0.07780941313003951,2.3920895642283133,3.0487804878048337,14.450867052023042,2.8652330053833452,6.400000000000091
11,Default_L5_BP_cNAC_1,L1_DAC_cNAC_1,L1_NGC-DA_cAC_1,172.21601091431418,55.059436048129264,0.5972052154308128,56.0067450797998,0.06215413920391266,4.409648512069815,0.054061113674811076,2.3528413438789557,16.304347826086726,28.9017341040461,1.9678375319939012,6.500000000000092
11,Default_L5_BP_cNAC_1,L1_DAC_cNAC_1,L1_NGC-SA_cNAC_1,179.89836187857958,20.2064826492511,0.7155268462291332,68.20753522086447,0.1346091003935294,5.19999999999993,0.0664770987480663,2.6177818566311433,30.660377358490123,43.560826906098285,1.9287448418737199,6.600000000000094
11,Default_L5_BP_cNAC_1,L1_DAC_cNAC_1,L1_SLAC_cAC_1,155.61742261729108,50.37087681524933,0.59828574599823,57.078678754107685,0.07593988465047324,4.3602369966168295,0.04668672465326135,3.2441637997298334,0.0,29.026849836098236,2.815704060187094,8.000000000000114
11,Default_L5_BP_cNAC_1,L1_DAC_cNAC_1,L4_ChC_cAC_1,162.79841486127773,33.07775043247495,0.5868649483183368,56.84000557681117,0.09485517003544575,3.997082269189157,0.08999705230395509,2.439584532777529,27.91262135922291,29.151605004081063,1.9080485160631426,6.700000000000095
11,Default_L5_BP_cNAC_1,L1_DAC_cNAC_1,L4_LBC_cAC_1,272.67179941941384,48.55550452067548,0.7685698217669489,80.86780626969214,0.07128198969101207,4.605612518076882,0.03410414481354411,3.571912561757176,58.333333333332504,58.300346158305,2.263328101302929,15.300000000000217
11,Default_L5_BP_cNAC_1,L1_DAC_cNAC_1,L4_SBC_cAC_1,142.51376770260362,56.33416941354089,0.43068072217833087,42.75649644934709,0.18979059096557704,4.252450274057673,0.0952578249889058,2.5049794416584756,13.888888888888687,13.267755129635276,3.193298967342636,5.60000000000008
11,Default_L5_BP_cNAC_1,L1_DAC_cNAC_1,L5_BP_cNAC_1,230.73829569667197,36.282174623704705,0.686024832936913,103.61783629822968,0.4048609573097648,3.4257049705796887,0.011617714644850521,3.099329885486113,4.518072289156564,72.79886068526392,1.6938134393597732,4.20000000000006
11,Default_L5_BP_cNAC_1,L1_DAC_cNAC_1,L5_BTC_cAC_1,185.97027684966122,49.65224259221969,0.5934768497084502,55.83389952261305,0.2045705725449936,3.9183329788741457,0.015407759195576673,2.470830068257899,34.909909909909416,28.9017341040461,1.9698724922917625,7.500000000000107
11,Default_L5_BP_cNAC_1,L1_DAC_cNAC_1,L5_DBC_bNAC_1,322.7207599049392,60.27662647013209,0.78980402791747,87.76721873558029,0.4569765976109278,8.813531263536378,0.04991442149339283,2.3900021565250715,79.12844036697135,72.50348814032253,2.2447577248495736,8.300000000000118
11,Default_L5_BP_cNAC_1,L1_DAC_cNAC_1,L5_MC_cSTUT_1,169.27564772750017,67.33454940692974,0.43154432401340576,36.88910539501941,0.22493531077030318,2.8641461787647153,0.008845126391833616,23.12258334176308,20.83333333333303,14.450867052023042,1.915738258491602,1.200000000000017
11,Default_L5_BP_cNAC_1,L1_DAC_cNAC_1,L5_NBC_cSTUT_1,172.36106542165902,32.54416165867117,0.3828081180964091,103.61783629822968,0.2254144574911655,0.964365076099293,0.1162858904654452,4.641113903968747,11.98630136986283,14.827846192510577,2.454932456263708,0.6000000000000085
11,Default_L5_BP_cNAC_1,L1_DAC_cNAC_1,L5_NGC_cAC_1,172.25435267314447,55.736774609014894,0.595584967281822,55.99835955989037,0.06121718281034472,4.392607426119426,0.05426185218547727,2.1540368711657263,15.10989010988989,28.9017341040461,2.6498859907403083,6.600000000000094
11,Default_L5_BP_cNAC_1,L1_DLAC_cNAC_1,L1_HAC_cIR_1,203.5844349116156,77.03382720221046,0.46386298128854114,41.872670516217156,0.15106603945210956,2.9189039038651137,0.006882184167738989,4.176327770342265,53.45806882726286,14.450867052023057,2.0519584347862,7.0000000000000995
