0,1,2,3,4,5
0.1403282839855314,0.5846040021284535,1.3611619371769446,26.75921105346961,26.480395769368663,351.8441029367433
0.2042267708176053,0.3120514091965473,1.2558925656310538,10.256347430958892,25.256651012570625,245.9262821140595
37.6774613744037,20.330816281176904,17.30889406249732,24.152229238400583,1000.0,917.4176475954984
14.305283954486876,22.913573605559485,15.906847464632236,12.380297274235668,8.87577493110281,462.1504758610591
15.588387173909346,21.18047431988014,10.849197829158454,13.20607832234335,1000.0,983.1266444978352
21.658169871029692,1.9390907962060968,9.793145836061669,885.3655073974337,1000.0,330.4900852782524
21.92023811673082,3.859675929903775,6.407739114435033,995.708729999655,1000.0,441.91496647341
15.799067628505568,8.417170249617412,22.82657306490728,563.8304684327851,618.7823377873135,271.47225528881097
18.772118468760677,17.336670985337037,25.20030695209094,312.4609374233244,656.307626968634,380.1712845422852
76.35985958728155,35.89634422903231,52.63476665992249,44.673252906584565,266.5318643000854,75.68226805586272
3.264455835877933,2.241193247826704,17.86944553047949,1000.0,968.3896171627551,246.7731414142643
29.269183788786,23.10933652983501,16.08798273027686,7.045888437064849,161.84018878479608,16.500483112392025
30.94685887319071,23.408273327007677,24.472190232297592,1000.0,581.3606665177068,292.42219468286146
39.55032738857536,30.347661467417684,14.83752436366863,1000.0,1000.0,284.87457574256706
10.644674418540676,9.927075352926272,36.3184161386741,726.8842288695624,816.1872805881951,392.00047952093206
1.3961768187628132,27.114935519633526,26.664289425280007,27.56305431790897,8.6137322913298,222.01774454590023
12.874418836655911,26.63811144765692,18.458813593362283,20.27406996493096,7.452349938367716,13.462729138536153
10.267050736623004,16.812097577664208,23.832201184874712,5.749189813650975,768.3883926102046,642.6951967938892
16.530616084535342,11.39320855014958,8.251359517718665,7.4243821815460285,25.287931664400777,287.4779465537604
4.428774381636146,10.498048707259958,15.675004377295457,19.548982493349143,477.8792628863444,663.4338879524934
25.943427572720527,13.720498353408331,1.529201274486098,531.7744299040882,559.8006349263585,504.3659390185566
