0,1,2,3,4,5
70.77567552926985,6.020298341330739,0.592862530698507,2.907559018688452,6.441514941651024,10.730559718206678
52.24433273795518,4.165865583958943,1.2238842879219192,7.3693502656329395,10.23125690808586,8.720039919725748
152.0099710424926,6.489808807133461,29.852603016510937,67.52419467219026,242.29126109779668,327.68402189125186
70.55651168400807,4.927279243141778,9.476160428111855,37.00059617970328,81.5586920009445,35.33320235333804
137.9174167232155,16.74637395319466,25.011952014710914,97.76201166394564,159.00989074737436,180.01090257406227
169.80928822212977,13.927154071964043,12.111942292186844,131.84723534924402,494.3230212941883,560.0489113003468
174.62198410705014,5.356840434095678,12.82236113268482,183.2554834763729,383.9179918320472,571.4688976284928
161.83913586010377,18.791029126387684,10.234356804645282,67.96387791552509,272.0115621457703,367.0574940659619
185.79036473112365,21.35519527284714,10.784410244889614,112.51667282141337,184.73012183280275,603.2491227787108
83.3783220198474,70.28350102105287,37.16065689525495,41.55244431355699,111.37282617223984,67.17066899219448
157.70827994495994,7.717200186756297,25.11108836234212,73.44014994059769,291.13710114810215,461.4834446537188
103.5738681856486,1.5126207079397969,8.569236885405449,11.637629942469957,297.51147840149895,366.35907667695847
178.54627247867975,13.389003324244792,12.558927714475509,55.95112174994711,125.60751197748672,440.12871520038703
209.72924260027065,3.0400400002067727,20.656732938887146,37.61773342251005,72.54022561382953,399.7909141731184
133.642619881714,6.009663298955199,28.322612300990382,17.130260372783898,179.28278306827178,331.0133965386447
53.88315333964686,3.4751796530987518,37.4408413907081,58.88022954618528,37.30488722046896,11.381306722010322
39.40383856749031,6.043602308233209,10.766229544551672,40.21535460590115,43.76284943201621,41.35452589194347
164.70572166749625,8.370962124155161,8.621656714268056,76.34158440456137,368.461013741573,373.41323681588784
5.526104645967735,1.9660059381381607,10.41604416606255,30.241178400182044,52.79328903542949,47.57674721614902
134.5488963819183,6.929213346346539,21.55186802629692,92.55831401540952,243.60992285500552,441.1096395358163
157.10509583467297,13.32307379955182,29.80267857616468,29.770744420430447,71.55439333435636,336.4678807367745
185.45124517295625,1.3442898398613277,16.567727929345057,18.991772869338394,67.5131627996969,329.63075886271184
156.79174063429355,1.869397393672519,26.2744955900796,24.30026187150429,58.53315665738705,417.9412216277124
105.22004583008662,1.3171453707371776,3.607487541647256,46.68156159556396,183.3401809769321,196.55552540140172
