gNaTs2.tbar.NaTs2.t.api,gSKv3.1bar.SKv3.1.api,gImbar.Im.api,gIhbar.Ih.den,gNaTa.tbar.NaTa.t.axn,gK.Tstbar.K.Tst.axn,gNap.Et2bar.Nap.Et2.axn,gSK.E2bar.SK.E2.axn,gCa.HVAbar.Ca.HVA.axn,gK.Pstbar.K.Pst.axn,gCa.LVAstbar.Ca.LVAst.axn,g.pas.axn,cm.axn,gSKv3.1bar.SKv3.1.som,gNaTs2.tbar.NaTs2.t.som,gCa.LVAstbar.Ca.LVAst.som,g.pas.som,cm.som
0.0033699137385244,1.7364782221544424,0.3872891079041236,1.935601972429034,0.1757993110646157,0.0047386721291191,0.00738957029545,0.5393192097031866,1.7081005541151589e-06,0.799293705407333,5.1587442051807335e-05,0.060015941215829,0.1557696973266681,0.2006069198215934,0.0128413628048786,0.0131864281903128,0.1105572268445817,0.0189357555490614
0.0063688752869532,2.740124909924203,0.6032476355765463,6.618000348706907,0.2566902669664381,0.0079416115412051,0.0199148223453324,1.156518520542617,4.40472396592711e-06,1.2564487112309055,5.950015958853525e-05,0.1077494599547492,0.2598011211834812,0.4438615147218564,0.0210384822627993,0.0255024777470832,0.3598850553366792,0.0467525477919183
0.0105407857765745,2.2646203497656474,1.0547970681284828,7.575126176004586,0.460940052055974,0.0179999773719311,0.0283732828505474,1.478352425055138,3.941053058487756e-06,1.5667636087067194,0.0001458482674261,0.2487299986339576,0.5084786311729858,0.5217738132606515,0.0365611646853129,0.0359029282202362,0.4338911369655564,0.1071397703054001
0.0199609102929209,4.452230010980924,1.6595183553686017,13.794009793298716,0.6039324482776577,0.0244136789369888,0.0808307263397816,1.5566792462602757,1.1487329519290064e-05,4.563166641368464,0.0003205531664986,0.7041573577251667,0.996611301897552,2.0802584195547618,0.0489101009301148,0.0250324182110863,1.1235219826167144,0.1529596116058124
0.0303980468454955,9.111757336788164,1.219122523021087,25.661882954818388,2.56439489156396,0.0573109759352091,0.0716855729215907,5.895470473908564,2.0244297050767815e-05,6.777752776644377,0.0003598344392317,0.8867461790426884,2.326581316238219,2.327915501957504,0.1097448939223662,0.1338150715647882,2.0878319746609617,0.2248508480303066
0.0504209948773452,14.393657927099072,4.070114952989247,28.838266476652144,193.70441660537236,0.0786280321372572,0.2114661494352261,4.993300737489777,2.2094265498150024e-05,12.212888963679855,0.0008764388708763,1.927192366158443,2.4342744614560976,4.466212619896383,0.3057108589286643,0.1656796158998257,3.365690031967232,0.4585116148496648
0.1271468533083876,21.398731371437098,5.622119237180282,38.516678244487714,15.283353123028084,0.1044989073454644,0.5124326267559617,14.963624087585982,8.318362925836557e-05,5.809298499212169,0.0021422947395308,4.65548836381176,5.095541370784739,4.511924840478886,0.4039807836228907,0.2911657112549757,4.877572110859031,0.3293742043759657
0.2546420680972854,21.514284315524133,11.917850352940446,25.80831815651162,5.370333701586277,0.3064565115133318,0.9685913040368338,22.802047315295585,0.0001260936235786,12.17691286254909,0.0025852408804566,5.560779364401684,7.3474212333571955,9.887218921038205,0.5845705818527087,0.5838743014681059,7.805442692539244,1.6560159418434188
0.007153290111435,2.195356707666825,0.6168680391625222,4.063425472030915,0.1039684683271626,0.0041584775784173,0.0216115336774998,0.4470130478461767,1.311222746646724e-06,0.7599546146781192,4.361076422596438e-05,0.0793962308021497,0.0951161271806418,0.513157340815938,0.0646762554675215,0.0247487673213545,0.3903505537347232,0.0003792926060347
0.0056446732932831,4.234853583017411,0.8289420986361521,5.330398522368543,0.211681006855646,0.0088008488641237,0.0260290986512694,1.0008223223141248,4.3548082842393065e-06,1.02394480522173,8.776838494970279e-05,0.1913598490799337,0.2282707775044188,0.8905107402503869,0.0770825141155651,0.0452525373815544,0.652762682281847,0.0093580077701944
0.0309211854062237,4.899242394567352,1.3003906357577872,8.74531786188727,0.2257794669319132,0.0111217686721057,0.0576634269913582,1.7011870903840467,1.1333564947875826e-05,2.1167134928366367,0.0001149457858409,0.2363687514296003,0.6431426380923418,2.4979668919071805,0.2019533284445604,0.118151873515297,1.3475969657765838,0.0417975724422718
0.0412127001976985,7.599294478896735,3.214490392438222,16.728233874873204,1.14458477926041,0.0230894455290068,0.0496604298044471,2.391278621623815,1.3552351793853764e-05,3.781600603793551,0.0001970360469817,0.3192061851319544,0.5912097395172154,4.009021528337695,0.4136934900280184,0.1874739228651666,1.759638472525071,0.1284808946463323
