gNaTs2.tbar.NaTs2.t.api,gSKv3.1bar.SKv3.1.api,gImbar.Im.api,gIhbar.Ih.den,gNaTa.tbar.NaTa.t.axn,gK.Tstbar.K.Tst.axn,gNap.Et2bar.Nap.Et2.axn,gSK.E2bar.SK.E2.axn,gCa.HVAbar.Ca.HVA.axn,gK.Pstbar.K.Pst.axn,gCa.LVAstbar.Ca.LVAst.axn,g.pas.axn,cm.axn,gSKv3.1bar.SKv3.1.som,gNaTs2.tbar.NaTs2.t.som,gCa.LVAstbar.Ca.LVAst.som,g.pas.som,cm.som
0.0056586651447787,2.6374928709687997,0.5701504987764565,3.8974581792774967,0.2794904743211321,0.0045707312121001,0.0115385472458261,0.6728644943528447,2.6564648578641936e-06,1.277097692255276,5.930322406909129e-05,0.1084691004660791,0.2480859285746451,0.4773752380599814,0.0176023113984099,0.0205601788728537,0.2525189241309168,0.038483048127091
0.0132714546807619,4.128871274317021,1.1614529364644892,8.633859724877377,0.2631636979745703,0.0122859161219821,0.0367943846936863,1.4641304835467963,6.10069400863722e-06,2.5434355870906336,8.282534807741675e-05,0.1250503602009952,0.6447172021804103,0.9458799304620698,0.0322675939341934,0.0297508338634153,0.3938690563797666,0.0732747542272461
0.0194294466360815,3.913969877259888,1.718160579175544,11.251824052965926,0.9272929116494716,0.0189106392434561,0.0784963773580135,2.666996100244952,8.033123387057068e-06,5.364616640642063,0.0003145238464899,0.5995046326374255,0.6659060688908929,0.8723318939024206,0.0505714574662436,0.0635995275800139,0.5524934078319867,0.117130882879532
0.0192746149383538,7.201676332264242,2.053793767153496,27.54365308790693,0.9585759583639758,0.0616367697033898,0.1181106223027329,4.78973504080867,2.079840461582145e-05,8.981169911812426,0.0006616054437732,1.013532789446929,1.6564760465706578,2.319459636955019,0.0616226591152683,0.0550619750195307,1.7954828151251994,0.3911069035895188
0.0471847178511097,17.114718693135615,3.0573792891814917,33.20538083392512,3.947338183980069,0.094186232085901,0.1399376217142552,7.189927979981933,4.225340269061105e-05,8.244584966929324,0.0005578032123594,1.077785707998893,1.9777461744166167,2.9854603353509708,0.185312288903203,0.1601845666674697,2.9269200918049267,0.4668373352911398
0.0914644881216872,29.297067352667227,7.558298429163707,44.79516963680492,82.88554175465171,0.0932287889185577,0.349973939361007,9.45738155845863,6.506575898259013e-05,12.689191529713232,0.0014326816976141,2.4477778603787947,4.134925394701246,5.682873435235966,0.3409963505457978,0.3600287356492637,5.530595548395597,0.8505528822076615
0.1621424330409127,32.935139385070784,9.230950719215798,49.17902452733194,21.92864664945137,0.139007819755534,0.6242780153130038,13.738951375404731,0.0001058719448597,18.469307587052626,0.0031089737874156,3.617287953275991,5.997601594958463,8.670695812932536,0.4964202827855583,0.5611045801705197,8.357005673846809,0.3090627518058682
0.325383040462043,39.96388691893719,20.963761136117164,36.72323266948245,7.482243827055754,0.4540864482315945,1.2648928661906862,20.11094882272378,0.0001693860471537,13.717641141225611,0.0042351204861656,7.374759945448724,8.609175049299665,14.651574827547847,1.2476001395329408,1.0938442728723072,7.014519281612983,2.772384487615974
0.007632678532218,2.945210189900536,0.8621261316628599,5.958727168052194,0.2034254786325878,0.0048422209168035,0.0258636609418577,0.5568395020806877,5.539406369540042e-06,0.9650246692295436,5.166417174353098e-05,0.1452679301208783,0.0886844495805364,1.3388033512492257,0.0714874153102625,0.0320878429174626,0.6832370975286851,0.0009200143591182
0.0297010967595952,4.698158693042274,1.6944689208952954,6.564238992782391,0.4394582430932132,0.0085581602301577,0.0481286663144991,1.2313332330752798,1.3026796165961838e-05,1.0566203856289056,8.223938129958697e-05,0.2850778361112783,0.3353845336163691,1.208102468421982,0.1189216399362911,0.0893136703727058,1.4903941156376928,0.0151416272480803
0.0675500029464046,7.748199022154154,1.5916277931945453,10.657680975732417,0.5490781998806986,0.015788154639787,0.115016305784463,2.047644580555633,1.634292389748485e-05,2.3665394687099512,0.0001109772844886,0.4522078299810995,0.7746014205766707,2.642443644934766,0.4017537230690453,0.2137572833032339,1.3494924789437002,0.0715947692617971
0.0625953120573967,13.492102020961738,4.264527362113768,27.913309325765116,1.338508178547792,0.0341134738161729,0.0681424051648978,2.8901096298371027,2.927292072334759e-05,4.274955509649382,0.0005037873482121,0.666822323795064,1.901880331848848,7.502989773204457,0.7435501820652591,0.2187737624178355,3.1473220431385664,0.2120456805419703
0.1856528868049736,19.29878673053849,3.382673423288906,23.690328765135355,4.510837711573264,0.06666775152319,0.3617876844177122,6.950083846041058,3.522040658156454e-05,5.880682906926007,0.0005454551333709,0.2714000652492489,4.151567281957016,7.634374411488482,1.1777132609535588,0.7179037583023923,6.515662374372758,0.4596659948766891
0.3747260630382243,33.07959485697518,8.619815520756545,56.4958672148063,95.25284888811348,0.0827757424592294,0.513555759458021,6.513982599623497,8.911427318837793e-05,13.770296453913812,0.0008529977193185,0.5642335613813755,6.427083492765762,13.04025988882235,2.362823729519992,0.7597769775428398,7.773696629642602,1.4624391664961618
0.5507467318971067,32.56126362050418,16.7556347799708,61.430049378061085,17.74478493535519,0.2470969227525919,1.2010219805302509,13.056082884050998,0.0001837823136676,12.104869600208596,0.0030530953339881,1.6720615181819605,9.945639433093286,14.896325259601586,3.915768216095395,1.0486076276399348,8.345085005749102,1.0115082109839153
1.0264512454602936,36.34043199812936,20.345659750582332,35.35426809508434,22.649997883620795,0.2529906801851861,3.307261628189605,15.813925513513302,0.0001793640158211,12.311945832699816,0.0016663643387541,5.805817600247532,10.932892289110766,27.55948754273582,164.6321932463517,3.724241731295869,23.45401939612696,3.2705425084090427
1.3741936843778149,0.69590778662905,0.707944961460011,5.0833183703922,10.073553131210115,0.0395315425915084,0.1364827997797744,8.828113573952578,2.8557067856505194,0.1008069554930313,0.1070603868830793,0.0965142148920027,1.4812223633349018,2.5361945495635934,0.1152493106350708,0.6821279481894506,0.0732540436789089,2.027722960587328
3.7117103644536655,0.9540384392180384,0.9711781035218466,7.352467711335781,56.42403185214607,0.1101730113012828,0.1308479247505342,22.27525286832588,7.40227673651082,0.0358753990470047,0.0766584817930769,0.144367592555162,3.4531914380071878,4.166703527776657,0.5090598256113351,0.9927550323285946,0.108061051371026,1.2282239272514874
21.490621977334627,1.0525161569355532,1.842369008613397,13.478828344428493,8.3392706335483,0.1620165603855119,0.2138049915722928,27.77360283428672,13.536869072248267,0.4978470320873904,0.1821812208849483,0.2322667845785742,14.715582054680194,4.027830164330226,1.442190636385281,1.0721718229387989,0.1461056876140511,1.084527179116776
4.018011077752703,3.367579163620121,1.4652434649972617,24.91710391102853,25.146299177402263,0.3184608992937033,0.5838785065631912,23.17168884181722,46.56491557414808,0.4975689998436792,0.3205609271077004,0.2856912037802561,0.4858337084519267,3.75417539443801,4.911597710854169,1.093826494746671,0.3648426710270931,1.3955125418119028
2.086374378291453,3.135970038633559,1.2151020362226908,27.256840869267243,30.613474064586107,0.2862404462775885,1.5486778970725936,15.65689615755673,127.27212683169353,1.0269235159899577,1.0037952463554964,0.7281973095255775,1.9391357023921176,0.8828218467355587,2.925698895980401,18.04407506386321,0.4079009277536118,1.359453210468668
1.730504679416299,8.927460930212192,2.6132391311936902,19.94630993481392,24.016435720726157,0.0358908127383464,2.124685669984501,43.46247021728205,50.16164502369494,5.783058818188303,1.3273959067187855,0.9995638010567356,9.450158280192875,1.9405059198899317,3.770632912694445,38.01070674471936,1.3240239851184017,1.324385066189539
1.793984089404944,15.969367885852762,3.8918285354866384,52.18087140797642,16.550127727251624,0.93375144712497,7.89000133272592,42.62060730945762,15.94228360647464,9.55139212182946,4.231870135892677,1.2183982203259802,2.732246608446206,4.034150351438386,9.147074491830478,18.350613806081,1.4021891943618487,7.270742776415578
1.6401546669167146,16.234530323179456,8.135539737845388,46.02925087936767,28.5140866220046,3.034327252387292,9.416282173092052,12.294710057398074,3.012118579089344,9.21497113690813,5.213961567935257,2.5330298853559725,13.433661783166569,7.279820310017125,6.155261616809964,15.832853765431537,1.4935486716667583,17.390760083703103
0.0992387964548697,0.0794894604856608,0.204175133096734,6.557643240314064,11.58351659307118,0.0053640163943262,0.2307733203531045,11.089818251339109,3.0239006074473638,0.1630181965270562,0.0740085200582793,0.0925877041359594,6.548810056774918,1.9286297125336205,4.442600472847387,0.3606547758262032,0.0163241113056886,0.0449370780895281
1.0535992693738765,0.0210215095887633,0.7181785482394584,5.684224876770713,87.21519121604472,0.0153668925770814,0.4047374494041703,15.916789501756671,8.244257709202689,0.1589283651328514,0.1487741931681999,0.1196094441309989,0.2636735067027465,2.543478385344445,4.954082686278396,0.9339947287996568,0.0317179419857244,0.2265390096608825
12.599723851138606,0.2703939667032955,1.1383123005975253,20.89802389812121,81.17813114180679,0.0473421194019465,0.4508559389036496,30.20856360552586,21.790030519108377,0.2559657214134339,0.1005646528148125,0.2013107396308311,0.851091652073202,2.705508799997525,3.617884488172292,1.146272860166651,0.0812733417646346,0.7194111131154516
3.709950726853663,0.2539121956502868,1.3017265204653086,28.51948124281288,7.405235810805477,0.1264864952489525,0.6488522060468053,42.21114576428162,31.09821601974259,0.3572102090513778,0.5005309107475894,0.4361787009209885,3.76096293779444,2.059138817821934,5.156138573261679,0.6151173770441736,0.351007824131297,2.8459028658627568
1.025795989028779,19.77589946256262,1.980973411690684,37.35609357813038,37.940191910909824,0.3257548222805521,1.7508359607900277,21.85365158642552,107.02475049197672,12.93209126504189,0.6365984215477251,0.8704658599646271,5.528530969284994,3.653482950493786,6.195918835470105,5.327099459155112,0.8446087220971614,8.591644016945143
0.9982282362268506,8.640728971452631,10.30756057218423,69.11989403534699,22.66405250568173,0.3614253478644968,2.969205991394509,26.60771195991661,40.141894801025565,8.640236536048437,1.3040354029004189,4.04240972704,2.825496330792183,15.595618926395868,9.386041461968748,44.75135513487515,14.430162060390492,2.668893515677155
1.5128440360281274,11.163619291408963,7.442836952910251,41.34565760795535,15.04656913573048,3.380981369671385,3.424149129059645,18.435100589465947,20.205506634592894,10.829940017713463,3.203587168944718,12.416429002567645,14.285920383140883,12.508142883293008,11.90872272082379,38.56609864301442,6.6307022883037074,25.88731715477765
1.727882009213772,8.536405623995279,6.379048698382186,58.691366253231145,29.95956283204279,1.6858596539899997,13.19767316216816,17.169238848964465,4.746053202840942,8.400024629959521,2.884069092019542,2.3138321119486136,35.48035793951216,7.807592812321933,9.5033146599804,2.3698913809080944,4.496788926447413,11.68549963572111
0.0302338426927235,1.454038393333576,0.2704524648105299,2.57985545873063,0.3446187643091564,0.0290729327880399,0.0951669293095359,4.278919267352259,1.2670477060185344e-05,0.4201703099598879,8.223112802495182e-05,0.2405314127832493,0.3558458001934923,1.4017623910652088,0.2584734460832416,0.1188711283328822,0.0510522188928267,0.1267557844909918
0.0392356467250465,1.7060901269347823,0.5870139367047419,11.861328431836489,0.8501472975813158,0.0311982496001032,0.1737483633835706,11.423552296709332,1.7630675236952292e-05,0.900734787604441,0.0001072490175439,0.6121636810022599,1.3780939440052211,1.4487839482580966,0.5488207966079374,0.1689273190825458,0.0756584007802822,0.2280909491704993
0.1365554240528581,4.649141383218762,0.4088291442095786,13.123842761925388,1.752362554453092,0.0459546167837418,0.7457758199556598,8.577092057722309,5.5182003052323125e-05,2.0198102377197364,0.0003400186799678,1.5814122213497674,19.715234235838448,1.7687103347030384,0.939084491579706,0.3920448622616926,0.5302936925892416,0.0675413575177766
0.1886717611586164,65.88506372468532,354.5903705010699,21.21119897057244,5.336833015575134,0.1123753330946003,1.329938029639769,130.89077955121735,8.869292534135249e-05,218.3144759229395,0.0003265420486319,143.60218323725945,76.69197550806386,216.83610876542804,1.5358486913506308,0.5400771216710771,213.88918388113063,73.87960837946581
0.6833937738317672,28.262592848105896,6.425861562807768,98.86572957705332,34.562553957569435,0.150522062210127,221.02601987405092,8.304070227930035,0.0001851592626605,11.728633127547775,0.0010655648788347,1.335143699522762,0.9742686859261604,14.203712989950745,76.39424800032975,1.2116662649928651,8.134671829642944,1.937267347586255
1.3136189997261454,38.0404414862611,12.307097207031545,24.800937996779016,13.281869052135464,0.5192662711734946,3.4686790806975165,4.715071106939051,0.0002048086657201,16.257152636919272,0.0017540659316312,2.3150087656246927,4.52155736783074,16.536911292521445,3.0827143502196384,229.1715792408352,6.200663191285197,0.1597636962568296
333.07489426063603,31.97291081907167,19.53184248367701,55.64824946663326,11.705609385196892,0.2943367478932747,5.055092648723075,15.862202089857808,0.0005872628542939,6.7993077592241855,0.0043884001509338,5.160288029394645,4.4673925909275045,34.065228529918386,3.846522954370812,34.225444487985314,11.596409989709432,1.3424689667239622
5.7822258164529785,19.857114892946583,22.457184846115265,66.84466420133595,22.48870375176063,0.4060263655201197,26.166236462527845,12.972343770235709,0.0006994183920271,39.42381371143516,0.0036734001554837,8.53950931383341,10.007545739072029,27.480017022739307,12.35776741932958,3.403931666035142,14.88781644820444,2.438820628333945
0.0,0.0,0.0,5.183027078247404,20.1522361896056,0.2948987764226937,0.1115128712822802,1.45871419849411,0.4734293381777661,241.15060208571424,0.0113825048186981,0.0601926834195865,1.740945690038643,21.61829432103491,13.686187671394691,3.403931666035142,14.88781644820444,2.438820628333945
0.0,0.0,0.0,5.657692573892847,19.440152961386453,0.5060047658145979,0.1710122715021498,3.5059174639564947,1.9203203389603232,1.3760453837571731,0.0218175362326746,0.1206015481562872,5.222744398777877,15.237436344227262,10.030333222363993,3.403931666035142,14.88781644820444,2.438820628333945
0.0,0.0,0.0,15.072766417576029,31.22489203391676,1.0197820714409116,0.1465159084633948,3.7263356773056433,2.7363930795528404,55.21698012344223,0.0210277561499196,0.1759796671883577,10.125320894129118,5.933268904807164,16.016711591022272,3.403931666035142,14.88781644820444,2.438820628333945
0.0,0.0,0.0,27.147600711632045,21.96473517694388,1.5070064749112742,0.247922661593293,5.382537260862591,7.567849870320742,9.828898505888787,0.0886300347493715,0.4629315722824003,9.303793191603518,1.5714163676802857,7.029581525321191,3.403931666035142,14.88781644820444,2.438820628333945
0.0,0.0,0.0,34.31420142493213,10.85816927379215,2.113354608879288,1.0400615786778264,11.52210297618674,21.14400786299313,15.399169026711206,0.1014489961830804,0.5670468363297232,8.051550743999883,8.559362303825537,11.7441082071216,3.403931666035142,14.88781644820444,2.438820628333945
0.0,0.0,0.0,39.63025583997559,22.79063402061588,2.960955513646897,1.6425085765603298,7.162869526542939,39.65352952464866,13.210772268994331,0.1890213789133668,0.5788330109938897,8.8673416819571,11.766469559935103,12.20051716212322,3.403931666035142,14.88781644820444,2.438820628333945
0.0,0.0,0.0,43.197174349964975,136.0387861938126,4.74039300794771,2.477401323771422,20.047734559792744,52.51767853826982,11.886387412298404,0.3722960540463873,0.5238065663603493,12.076675431424974,10.552211662192576,17.418961066422185,3.403931666035142,14.88781644820444,2.438820628333945
0.0,0.0,0.0,41.951830230255936,20.51154201656532,5.124292423544729,8.821626089564234,17.62757040608267,18.06402916445984,11.64210810422719,0.7640073645937946,0.5029330117752124,12.963822248495148,13.288276455463006,31.95915770853037,3.403931666035142,14.88781644820444,2.438820628333945
0.0,0.0,0.0,4.532368000904676,24.50781022639189,0.4921182760745068,0.1010153160619261,1.8735607527993727,0.6504553560545219,103.89074097686034,0.0176846067166707,0.0454222019612871,1.359189331571656,4.34153059101493,12.850751234579889,3.403931666035142,14.88781644820444,2.438820628333945
0.0,0.0,0.0,5.760507627700867,23.28994646572765,0.6082160524708039,0.2810234255286761,2.2027971713693355,1.204908864075378,2.200706364712687,0.0204571673677946,0.0936776570014217,2.599545472885552,12.540400340919632,17.904651025532985,3.403931666035142,14.88781644820444,2.438820628333945
0.0,0.0,0.0,15.133070538983198,23.405696800003778,1.0489726338269572,0.2328538701001687,3.691973235657618,3.709940455525043,17.638429128609346,0.0231538092280061,0.2362831325558545,17.4805611432771,5.449876385720813,9.52412343939568,3.403931666035142,14.88781644820444,2.438820628333945
0.0,0.0,0.0,24.19195432845916,11.569845568198616,1.2338704294812084,0.4335498658660476,5.798959745564186,11.860460642130988,10.816911413918774,0.089093883120654,0.1742550043229584,5.629715813488815,1.8711928183220152,10.967379400473533,3.403931666035142,14.88781644820444,2.438820628333945
0.0,0.0,0.0,31.3066159283442,13.359473981026593,2.2569682083271294,1.118364782354648,8.653378460908648,18.786776767105152,16.8415500823279,0.1298435810912224,0.2635851875118078,7.158471210883931,8.003432410607957,16.258192379708362,3.403931666035142,14.88781644820444,2.438820628333945
0.0,0.0,0.0,59.76493810669753,24.544157993777038,2.580893092893954,1.8693180763741315,11.352464700343669,60.32261144170184,13.210534165323338,0.1586310994323412,0.2016862949975575,9.578837650591597,9.567606616784587,13.067307808339931,3.403931666035142,14.88781644820444,2.438820628333945
0.0,0.0,0.0,30.006255992571013,104.69372305427522,2.399462489370409,3.60970460914248,13.986181777708428,53.82975724283836,13.06549084507401,0.3445691117977958,0.1473776272663371,17.939361203180738,6.596598386468372,15.64891837618029,3.403931666035142,14.88781644820444,2.438820628333945
0.0,0.0,0.0,65.08780464243581,9.107153297013811,6.580640979659317,14.367235841165288,7.915897100097734,18.157219576957917,7.093949211702238,0.6250740981751051,0.1487821423230571,17.21506076265655,15.335554614954276,18.87373414105184,3.403931666035142,14.88781644820444,2.438820628333945
0.3873647322258193,0.374173823037836,0.2929614444790007,3.5893132503104943,6.991535846351845,0.2881136205574616,0.1295055979617245,2.2983542984521983,0.6588056328760753,63.87686082974493,0.0127589534753756,0.002095732341721,2.248228185037728,1.5389312391030867,4.831094367534336,0.4018450950360212,0.0520943854135111,0.5011050182595552
1.0014218527121557,0.5623524274840292,0.2934161954291475,6.075418247519208,31.379354489368,0.5222494357444053,0.2635686234508674,2.4523704004725784,1.5146117877619485,6.415084693065702,0.0178078993334825,0.0491499247956588,3.5880667924005007,3.996058754515356,4.600445592857666,0.2231861097964481,0.0916733883702493,0.4311810792668049
8.38694949278306,0.60978882986808,0.5967159975708844,9.107274069806538,18.53948547127909,0.96463708992152,0.4016789732850157,2.353853358007135,3.236547247048033,8.59393924097172,0.0279661380712111,0.1311779081115673,9.27101263592158,5.494372730617215,5.15354111707932,2.4643237915552163,0.0908873786182604,0.9623388940122564
3.688257033403716,1.0679307127344373,1.2069923600632009,20.495963377615485,15.746927478135278,0.7287324359185732,0.6831596649505757,7.009201344463041,4.764743960678061,10.079381021087622,0.0793195973096122,0.1422547158555452,9.065791447418244,1.9044351827843848,12.04734141028023,25.453094882134533,0.1475658685516724,2.7622589104557846
1.6992707519069654,1.4189612405973548,1.3833890636967356,35.15548819543307,15.69777465331325,1.7968827433755254,1.210334206621155,6.872635031100669,12.687797831027638,5.491313277993088,0.1329710920776311,0.6743724506482717,8.86803510590393,4.733019571881284,12.289316259104323,30.09591280283673,0.2086074779768491,6.813061688481606
1.685225291342249,2.3224367993728947,1.710853579907442,45.088157578589225,24.302092728855836,2.611457759883056,1.3710723757614167,5.832983359639911,46.64442851150956,17.256906217629876,0.1831335960348172,0.7207252871018811,12.243680070323403,0.9103008183266346,10.371062396524652,17.76144938516089,1.8956326998552735,7.315732061345053
2.1834237623618264,5.93868970166659,3.1666022049130333,86.8773674662251,19.13479368145285,2.7723726666243755,2.560143633219273,15.20405324798698,33.66396131423062,16.00595666915238,0.3418450870438911,6.230050710826617,11.44106512117339,3.735559202823814,8.266243456870402,5.532741262220303,0.3965238140101844,20.5459441715471
3.2829636211838533,5.815881784193834,1.8542197596355303,59.51512803672332,228.5955731625461,3.776374010780143,7.137333268759903,26.068265522009437,14.97231453992156,14.771163069810427,1.0111447310329302,2.4129605060057395,9.73351590063651,8.601512024749484,11.183427732991731,22.77038605454189,1.3550886204497403,19.620767052966453
0.7669669906670151,1.3895800932510838,0.6370035656273103,2.4586847232485525,2.367868867173456,0.2183613477174211,0.0471964016104331,1.4729649140168215,0.3862556587530759,17.57598567754459,0.0091991278876386,0.0510104339642306,1.6366076650968222,6.859669107428999,3.92486351370878,0.5951041232002743,0.2880044101387154,0.4596688335285372
9.650639357453429,1.8705899571353937,1.1036519840003425,9.79353129274971,19.91935145168853,0.5503812791121163,0.1956539975347238,1.551815768222306,0.7316263291303196,1.4209025579550922,0.0223809465009513,0.0825294490827478,2.9932696373152794,5.918533247830055,12.166055770497485,0.2816276697437518,0.7111751030183119,0.9567139659805304
27.456713628972462,3.361865826295229,0.3323441547507692,16.418027729730316,10.69473785858528,0.5099625080481148,0.2381976212273002,3.278421892006658,2.290899841727878,9.783711675950014,0.0314788606298991,0.1924171977382554,7.460055354898811,3.1693493106332817,11.880097473347632,4.159260655340664,0.6655918954406194,2.522207501284226
7.07163576567541,2.4373651599024697,5.130705595205394,24.650843895734265,25.96551468725569,0.7667492402901449,0.2856015079093725,6.132571730287184,5.021615336945875,8.691643031819435,0.0196185354524069,0.2386783783492449,3.759592935407974,1.9034672454025503,10.026570444719905,25.43030573690872,0.8321878551518499,2.849771642449533
